,Title_new,Exp_min,Exp_max,NCR,Hyd,Pune,Mumbai,Bangalore,Chennai,Ahmedabad,Kolkata,Kochi,Jaipur,Trivandrum,Indore,Coimbatore,OthersLoc,Skills_list,Dates_new,Exp_avg,Predicted_Salary,Title,Labels6,Labels3
10293,Developer,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Java', ' JSP', ' Unix Shell Scripting', ' J2EE', ' HTML', ' XML', ' XSLT', ' Web s ']",60,7.5,0,3,1,1
10294,Lead,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Tools', ' VPN', ' Architecture', ' MySQL', ' TCP', ' Load balancing', ' HTTP', ' DNS', ' RDBMS']",60,5.5,0,6,3,0
10295,Generic,18,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Supply chain', ' Raw material', ' ERP', ' Cost reduction', ' Machinery', ' ISO', ' Industrial']",60,20.5,0,5,3,1
10296,Developer,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Javascript', ' XML', ' HTML', ' MySQL', ' jQuery', ' Python', ' Data structures', ' MVC', ' SDLC']",60,7.5,1,3,1,1
10297,Architect,10,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['java', ' j2ee', ' sql', ' oracle', ' html', ' development', ' soa', ' troubleshooting', ' json', ' ']",60,11.0,5,1,2,2
10298,Developer,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['JavaScript ', ' PHP ', ' JAV MySQL']",60,5.5,0,3,1,0
10299,Lead,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' HTML', ' MySQL', ' Android', ' Photoshop', ' Python', ' Multithreading', ' Agile', ' HTTP']",60,6.0,0,6,3,1
10300,Consultant,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Windows', ' microsoft', ' SDK', ' Backend', ' SAP B1', ' Technical']",60,5.5,0,2,1,0
10301,Developer,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,7.5,0,3,1,1
10302,Lead,4,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,6.5,0,6,3,0
10303,Developer,3,8,0,1,0,1,0,0,0,1,1,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,5.5,0,3,1,0
10304,Consultant,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['mca', ' application development', ' mapping', ' qlikview', ' sql oracle', ' b tech', ' source']",60,7.5,0,2,1,1
10305,Generic,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,5.5,0,5,3,0
10306,Architect,6,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['HTML5', ' PHP', ' OOP', ' AJAX', ' data', ' mining', ' Graph', ' Algorithms', ' Data', ' warehousing', ' ']",60,7.0,0,1,1,1
10307,Lead,8,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['OBIEE', ' OBIA', ' applications', ' SQL', ' Informatica', ' Oracle', ' Informatica', ' ']",60,9.0,0,6,3,1
10308,Developer,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Oracle', ' SQL', ' Data modeling', ' Cognos', ' Db2', ' Javascript', ' Business intelligence', '']",60,7.5,0,3,1,1
10309,Architect,8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Java', ' core java', ' sql', ' programming', ' MVC', ' JSP', ' Javascript', ' Data structures']",41,9.0,2,1,1,1
10310,Lead,5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Java', ' core java', ' sql', ' programming', ' MVC', ' JSP', ' Javascript', ' Data structures']",41,6.0,1,6,3,1
10311,Engineer,4,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,"['s', ' tware development', ' algorithms', ' quality control', ' computer vision']",60,6.5,0,4,1,0
10312,Lead,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,"['sql server', ' ajax', ' development', ' vb', ' product development', ' documentation', ' oop', '']",60,5.5,0,6,3,0
10313,Lead,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['java', ' j2ee', ' struts', ' hi', ' rnate', ' ejb', ' mca', ' jboss', ' data structures', ' algorithms']",60,6.5,1,6,3,1
10314,Lead,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['networking', ' windows server', ' monitoring', ' mysql', ' redhat', ' qmail', ' nagios']",60,7.5,0,6,3,1
10315,Engineer,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['javascript', ' jquery', ' python', ' design patterns', ' agile', ' ruby', ' rails', ' modeling']",60,6.5,1,4,1,0
10316,Lead,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['git', ' adaptability', ' design patterns', ' algorithms', ' web ', ' nosql', ' stack']",60,8.5,2,6,2,2
10317,Lead,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['git', ' adaptability', ' design patterns', ' algorithms', ' oop design', ' data structures']",60,8.5,2,6,2,2
10318,Architect,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['development', ' s', ' tware development', ' data structures', ' algorithms', ' asic']",60,8.0,2,1,1,2
10319,Architect,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['s', ' tware development', ' data structures', ' algorithms', ' asic']",60,8.0,2,1,1,2
10320,Generic,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['java', ' linux', ' oracle d', ' pl sql', ' tomcat', ' configuration', ' triggers', ' functions']",60,7.5,1,5,3,1
10321,Lead,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['sql', ' unix', ' linux', ' development', ' configuration', ' troubleshooting', ' workflow']",60,9.5,0,6,3,1
10322,Lead,10,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['chat', ' sql', ' windows', ' linux', ' operating system', ' configuration', ' vmware', ' dns']",60,12.5,0,6,3,1
10323,Architect,8,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['sap', ' development', ' data structures', ' algorithms', ' rdbms', ' performance tuning']",60,10.5,1,1,1,1
10324,Generic,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"[' process', ' oracle financials', ' oracle pl sql', ' data guard', ' datase oracle']",60,7.5,0,5,3,1
10325,Developer,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['oracle d', ' development', ' pl sql', ' oracle forms', ' oracle reports', ' prototype']",60,7.5,0,3,1,1
10326,Developer,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['oracle d', ' development', ' pl sql', ' prototype', ' web sed applications']",60,7.5,0,3,1,1
10327,Architect,7,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Cloud Services', ' Architect', ' C++', ' Linux', ' Perl', ' Telecom', ' Python', ' VOIP']",40,9.5,2,1,1,2
10328,Lead,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Android', ' Web development', ' NoSQL', ' github', ' Senior System Architect']",40,7.5,2,6,2,2
10329,Generic,8,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Database administration', ' SQL', ' Unix', ' Linux', ' MySQL', ' Perl', ' Oracle DBA', ' PLSQL']",40,10.5,0,5,3,1
10330,Lead,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Core Java', ' Recruitment', ' Coding', ' Linux', ' Open source', ' SQL', ' Wordpress']",40,7.5,2,6,2,2
10331,Architect,9,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Technical Architect', ' SQL', ' Linux', ' Core Java', ' SOA', ' JMS', ' Data structures', ' Open']",40,11.5,2,1,1,1
10332,Generic,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Technical', ' Analytics', ' Linux', ' Macros', ' Workflow', ' Python', ' splunk']",40,7.0,0,5,3,1
10333,Lead,5,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",40,6.5,0,6,3,1
10334,Lead,5,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",40,6.5,0,6,3,1
10335,Lead,5,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",40,6.5,0,6,3,1
10336,Consultant,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",40,6.5,0,2,1,1
10337,Generic,10,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Business intelligence', ' Algorithms', ' Web development', ' Business analysis', '']",40,11.5,2,5,2,1
10338,Engineer,10,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Product management', ' Coaching', ' Ideas', ' Linux', ' Unix', ' Messaging', ' SQL']",40,12.5,2,4,2,1
10339,Lead,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Security', ' Senior', ' SQL', ' Unix', ' Linux', ' Perl', ' Windows', ' Apache', ' Python', ' Presales']",40,7.5,2,6,2,2
10340,Lead,6,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Machine learning', ' Computer science', ' Coaching', ' Application development']",40,8.5,1,6,3,1
10341,Lead,6,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Computer science', ' Coaching', ' Application development', ' Algorithms', ' Building']",40,8.5,1,6,3,1
10342,Lead,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Application development', ' Algorithms', ' Computer science', ' Machine learning']",40,5.5,1,6,3,0
10343,Manager,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Team Building', ' Operations', ' Online advertising', ' Web services', ' Algorithms']",40,6.5,0,7,3,0
10344,Architect,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,"['English', ' PHP', ' MySQL', ' Hibernate', ' Data modeling', ' jQuery', ' big data']",40,5.5,0,1,1,0
10345,Lead,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['java', ' linux', ' xml', ' jsp', ' perl', ' development', ' python', ' jdbc', ' troubleshooting']",60,6.5,1,6,3,1
10346,Generic,5,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['sql server', ' mysql', ' networking', ' windows', ' configuration', ' san']",60,7.5,0,5,3,1
10347,Lead,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['java', ' xml', ' jsp', ' perl', ' development', ' python', ' jdbc', ' eclipse', ' agile', ' http']",60,6.5,1,6,3,1
10348,Lead,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['MySQL', ' SQL development', ' Project Management', ' PHP / LAMP', ' HTML cSS']",60,5.5,0,6,3,0
10349,Generic,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['java', ' oracle', ' xml', ' weblogic', ' soa', ' pl sql', ' xslt', ' pm', ' workflow', ' middleware']",60,8.0,0,5,3,1
10350,Lead,12,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['development', ' soa', ' oracle', ' documentation', ' struts', ' sql', ' scheduling']",60,14.0,0,6,3,1
10351,Manager,8,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['web development', ' front end', ' coding', ' problem solving', ' java', ' mysql']",60,10.0,2,7,3,1
10352,Architect,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,"['sql server', ' mca', ' data architecture', ' mysql', ' experience', ' database', ' standards', '']",60,10.0,0,1,1,1
10353,Lead,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['NoSQL', ' datases', ' SQL ', ' manage', ' all', ' DB', ' maintenance', ' Write', ' unit', ' test']",60,7.5,0,6,3,1
10354,Lead,6,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['automated', ' testing', ' scripts', ' implement', ' data', ' models', ' SQL', ' Server', ' NoSQL']",60,8.5,1,6,3,1
10355,Lead,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['SQL', ' datases', ' PHP', ' MySQL cSS', ' HTML', ' Javascript', ' AJAX', ' JQuery', ' XML']",60,6.5,0,6,3,0
10356,Lead,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Java', ' J2EE', ' modules', ' JavaScript', ' MySQL', ' AJAX', ' Web s', ' Web framework creating']",60,6.5,0,6,3,0
10357,Lead,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['data', ' mining', ' SQL', ' BI', ' Apps', ' obiee', ' Informatica', ' DAC']",60,7.5,2,6,2,2
10358,Developer,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Server', ' 2008', ' Oracle', ' ADO.net.', ' VB.net', ' ASP.net', ' ASMX']",60,6.5,0,3,1,0
10359,Lead,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['MYSQL cloud', ' Spring', ' Framework', ' Hibernate', ' UML', ' Agile development']",60,7.5,0,6,3,1
10360,Lead,4,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,"['Java', ' J2EE', ' MySQL', ' Java', ' Script', ' HTML5 cSS3', ' Oracle', ' Hibernate', ' JSON', ' XML']",60,6.5,0,6,3,0
10361,Generic,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Technical Writer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,5.5,0,5,3,0
10362,Consultant,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['migration', ' ', ' data', ' modeling', ' DB design', ' SQL ']",60,7.5,0,2,1,1
10363,Lead,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,"['PHP', ' MySQL', ' JQuery', ' Javascript', ' AngularJS', ' MVC', ' Frameworks']",60,5.5,0,6,3,0
10364,Lead,6,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['php', ' linux', ' mysql', ' core java', ' perl', ' ejb', ' windows', ' weblogic', ' shell scripting']",60,7.0,0,6,3,1
10365,Developer,5,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['php', ' linux', ' mysql', ' core java', ' perl', ' ejb', ' windows', ' weblogic', ' shell scripting']",60,6.5,0,3,1,1
10366,Developer,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Oracle', ' Unix', ' Solaris', ' Application development', ' Algorithms', ' Data analysis']",57,6.0,0,3,1,1
10367,Developer,4,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,"['XML', ' Android', ' Data structures', ' Algorithms', ' JSON', ' Service', ' Android SDK', ' UX']",60,6.0,0,3,1,1
10368,Generic,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Algorithms', ' SEM', ' Link building', ' Keyword research', ' Competitive analysis']",60,6.0,0,5,3,1
10369,Developer,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['Application', ' Consulting', ' Analytical', ' English', ' Troubleshooting', ' SQL']",60,6.0,0,3,1,1
10370,Lead,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Data quality', ' Datastage', ' large', ' Data warehousing', ' Development Lead']",60,6.0,1,6,3,1
10371,Lead,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Oracle', ' Javascript', ' Linux', ' XML', ' MySQL', ' Automation', ' Python', ' microsoft']",60,6.0,1,6,3,1
10372,Developer,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['SQL', ' Hibernate', ' Eclipse', ' Data structures', ' SDLC', ' Algorithms', ' Service']",60,6.0,0,3,1,1
10373,Lead,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Financial services', ' SQL', ' Project management', ' MS Office', ' Analytical']",60,6.0,1,6,3,1
10374,Lead,7,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,"['Senior PHP Developer ', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle', ' ']",60,8.5,0,6,3,1
10375,Lead,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,"['Senior PHP Developer ', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle', ' ']",60,5.5,0,6,3,0
10376,Developer,7,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,"['ANDROID DEVELOPER', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,8.5,0,3,1,1
10377,Engineer,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Sourcing ', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",57,3.0,0,4,1,0
10378,Lead,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,"['sql', ' linux', ' xml', ' mysql', ' hibernate', ' ajax', ' jsp', ' ejb', ' windows', ' jquery']",60,5.5,0,6,3,0
10379,Engineer,10,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['System Development Engineer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL']",60,12.5,1,4,1,1
10380,Lead,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Lead Software Engineer ', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,7.0,3,6,2,2
10381,Generic,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Oracle', ' Data analysis', ' SQL', ' Data modeling', ' large', ' Data warehousing', ' Tuning', '']",60,6.0,1,5,3,1
10382,Analyst,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Oracle', ' Oracle Apps', ' ERP', ' SOA', ' PLSQL', ' Production support', ' Workflow']",60,7.0,0,0,1,1
10383,Engineer,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['HTML', ' jQuery', ' WCF', ' Troubleshooting', ' Data structures', ' Algorithms']",60,6.5,0,4,1,0
10384,Engineer,12,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,14.5,2,4,2,1
10385,Engineer,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,6.5,1,4,1,0
10386,Developer,3,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,5.5,0,3,1,0
10387,Lead,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,7.5,0,6,3,1
10388,Developer,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' JavaScript', ' SQL', ' Oracle']",60,7.5,1,3,1,1
10389,Developer,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Developer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,5.5,0,3,1,0
10390,Developer,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Android Sdk Developer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle', ' ']",60,6.5,0,3,1,0
10391,Engineer,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['software engineer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,6.5,1,4,1,0
10392,Manager,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Manager', ' Integration Services', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL']",60,7.5,0,7,3,1
10393,Lead,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,"['Senior iPhone Developer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,5.5,0,6,3,0
10394,Developer,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,"['PHP Developers', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,7.5,0,3,1,1
10395,Lead,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['OBIEE Consultant ', ' Senior Consultant', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML']",60,5.5,0,6,3,0
10396,Lead,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Project Lead ', ' DFT', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,8.0,1,6,3,1
10397,Lead,5,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,"['Senior Software Engineer', ' IOS developer', ' C', ' Python', ' Six Sigma', ' PMP', ' ']",60,6.5,0,6,3,1
10398,Lead,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Senior Software Engineer ', ' Java', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL']",48,7.5,2,6,2,2
10399,Engineer,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Software engineer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,6.5,1,4,1,0
10400,Generic,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Service Now', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,5.5,1,5,3,0
10401,Lead,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Senior Software Engineer ', ' CSE', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', '']",60,7.5,0,6,3,1
10402,Lead,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Senior Developer ', ' Module Lead Jasper Reports', ' C', ' Python', ' Six Sigma', ' PMP']",60,6.5,1,6,3,0
10403,Developer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Full Stack Developer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,5.5,0,3,1,0
10404,Generic,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Telecom Offerings', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,5.5,1,5,3,0
10405,Architect,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['DB Architect', ' sql server', ' informatica', ' soa', ' teradata', ' ', ' sdlc', ' unit testing', '']",60,7.0,2,1,1,2
10406,Generic,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['PEGA..', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,7.5,1,5,3,1
10407,Developer,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Sr. Software Developer', ' Software Developer', ' C', ' Python', ' Six Sigma', ' PMP', ' ']",60,6.5,0,3,1,0
10408,Analyst,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Information Analyst', ' Associates', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL']",60,5.5,0,0,1,0
10409,Lead,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Tech Lead', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,7.5,0,6,3,1
10410,Generic,4,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,"['RoR SSE', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,6.5,0,5,3,0
10411,Generic,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,"['Project Coordinator ', ' Technology Services', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', '']",60,5.5,0,5,3,0
10412,Consultant,8,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Sr. Technical Consultant AML', ' FATCA', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', '']",60,10.5,0,2,1,1
10413,Generic,6,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"['Sr. SAS Administrator', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle', ' ']",60,8.0,0,5,3,1
10414,Developer,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Sr. Back End Developer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle', '']",60,6.0,0,3,1,1
10415,Lead,6,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,"['Senior Expert', ' Web Engineering', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', '']",60,7.0,0,6,3,1
10416,Developer,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['iOS DEVELOPER', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,5.5,0,3,1,0
10417,Developer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Android Developer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,5.5,0,3,1,0
10418,Developer,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,"['Android Developer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,5.5,0,3,1,0
10419,Architect,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"['DOT NET Technical Architect', ' sql server', ' informatica', ' soa', ' teradata', ' ', ' sdlc']",60,7.5,0,1,1,1
10420,Architect,10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"['TECHNICAL ARCHITECT', ' sql server', ' informatica', ' soa', ' teradata', ' ', ' sdlc']",60,12.5,1,1,1,1
10421,Developer,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"['Cognos Developer', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML', ' SQL', ' Oracle']",60,6.5,0,3,1,0
10422,Lead,7,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,"['ENOVIA Technical Lead ', ' Project Lead', ' C', ' Python', ' Six Sigma', ' PMP', ' .NET', ' HTML']",60,9.5,0,6,3,1
